route_id,service_id,trip_id,block_id,shape_id,trip_headsign
AOUT1863N,AOUT18SAM,AOUT1863N1S11718220323,S117,AOUT1863N,
AOUT1863N,AOUT18SAM,AOUT1863N1S12119180325,S121,AOUT1863N,
AOUT1863N,AOUT18SAM,AOUT1863N1S12420180327,S124,AOUT1863N,
AOUT1863N,AOUT18SAM,AOUT1863N1S13623140333,S136,AOUT1863N,
AOUT1863N,AOUT18SAM,AOUT1863N1S14524120335,S145,AOUT1863N,
AOUT1863N,AOUT18SAM,AOUT1863N1S15221170329,S152,AOUT1863N,
AOUT1863N,AOUT18SAM,AOUT1863N1S16125120337,S161,AOUT1863N,
AOUT1863N,AOUT18SAM,AOUT1863N1S16226110339,S162,AOUT1863N,
AOUT1863N,AOUT18SAM,AOUT1863N1S16527110341,S165,AOUT1863N,
AOUT1863N,AOUT18SAM,AOUT1863N1S16622150331,S166,AOUT1863N,
AOUT1863N,AOUT18SAM,AOUT1863N1S2208180303,S22,AOUT1863N,
AOUT1863N,AOUT18SAM,AOUT1863N1S2809190305,S28,AOUT1863N,
AOUT1863N,AOUT18SAM,AOUT1863N1S3807170301,S38,AOUT1863N,
AOUT1863N,AOUT18SAM,AOUT1863N1S4211210309,S42,AOUT1863N,
AOUT1863N,AOUT18SAM,AOUT1863N1S5413210313,S54,AOUT1863N,
AOUT1863N,AOUT18SAM,AOUT1863N1S5510200307,S55,AOUT1863N,
AOUT1863N,AOUT18SAM,AOUT1863N1S6812210311,S68,AOUT1863N,
AOUT1863N,AOUT18SAM,AOUT1863N1S6816210319,S68,AOUT1863N,
AOUT1863N,AOUT18SAM,AOUT1863N1S9314210315,S93,AOUT1863N,
AOUT1863N,AOUT18SEM,AOUT1863N3L20407000005,L204,AOUT1863N,
AOUT1863N,AOUT18SEM,AOUT1863N3L3905340001,L39,AOUT1863N,
AOUT1863S,AOUT18DIM,AOUT1863S2D10923040530,D109,AOUT1863S,
AOUT1863S,AOUT18DIM,AOUT1863S2D11816150516,D118,AOUT1863S,
AOUT1863S,AOUT18DIM,AOUT1863S2D11818150520,D118,AOUT1863S,
AOUT1863S,AOUT18DIM,AOUT1863S2D12824030532,D128,AOUT1863S,
AOUT1863S,AOUT18DIM,AOUT1863S2D14022060528,D140,AOUT1863S,
AOUT1863S,AOUT18DIM,AOUT1863S2D14619150522,D146,AOUT1863S,
AOUT1863S,AOUT18DIM,AOUT1863S2D14621080526,D146,AOUT1863S,
AOUT1863S,AOUT18DIM,AOUT1863S2D14820080524,D148,AOUT1863S,
AOUT1863S,AOUT18DIM,AOUT1863S2D1509090502,D15,AOUT1863S,
AOUT1863S,AOUT18DIM,AOUT1863S2D1511110506,D15,AOUT1863S,
AOUT1863S,AOUT18DIM,AOUT1863S2D2715160514,D27,AOUT1863S,
AOUT1863S,AOUT18DIM,AOUT1863S2D3110110504,D31,AOUT1863S,
AOUT1863S,AOUT18DIM,AOUT1863S2D413150510,D4,AOUT1863S,
AOUT1863S,AOUT18DIM,AOUT1863S2D4608090500,D46,AOUT1863S,
AOUT1863S,AOUT18DIM,AOUT1863S2D512150508,D5,AOUT1863S,
AOUT1863S,AOUT18DIM,AOUT1863S2D514150512,D5,AOUT1863S,
AOUT1863S,AOUT18DIM,AOUT1863S2D6617150518,D66,AOUT1863S,
AOUT1863S,AOUT18SEM,AOUT1863S2L10208570018,L102,AOUT1863S,
AOUT1863S,AOUT18SEM,AOUT1863S2L11207090008,L112,AOUT1863S,
AOUT1863S,AOUT18SEM,AOUT1863S2L1212040026,L12,AOUT1863S,
AOUT1863S,AOUT18SEM,AOUT1863S2L13108250014,L131,AOUT1863S,
AOUT1863S,AOUT18SEM,AOUT1863S2L17115050032,L171,AOUT1863S,
AOUT1863S,AOUT18SEM,AOUT1863S2L17117150038,L171,AOUT1863S,
AOUT1863S,AOUT18SEM,AOUT1863S2L18614040030,L186,AOUT1863S,
AOUT1863S,AOUT18SEM,AOUT1863S2L18616150036,L186,AOUT1863S,
AOUT1863S,AOUT18SEM,AOUT1863S2L18710060022,L187,AOUT1863S,
AOUT1863S,AOUT18SEM,AOUT1863S2L19007400010,L190,AOUT1863S,
AOUT1863S,AOUT18SEM,AOUT1863S2L20408020012,L204,AOUT1863S,
AOUT1863S,AOUT18SEM,AOUT1863S2L22108440016,L221,AOUT1863S,
AOUT1863S,AOUT18SEM,AOUT1863S2L22517410040,L225,AOUT1863S,
AOUT1863S,AOUT18SEM,AOUT1863S2L24117570042,L241,AOUT1863S,
AOUT1863S,AOUT18SEM,AOUT1863S2L26620250050,L266,AOUT1863S,
AOUT1863S,AOUT18SEM,AOUT1863S2L27118240044,L271,AOUT1863S,
AOUT1863S,AOUT18SEM,AOUT1863S2L27722540056,L277,AOUT1863S,
AOUT1863S,AOUT18SEM,AOUT1863S2L30618560046,L306,AOUT1863S,
AOUT1863S,AOUT18SEM,AOUT1863S2L32920550052,L329,AOUT1863S,
AOUT1863S,AOUT18SEM,AOUT1863S2L33419320048,L334,AOUT1863S,
AOUT1863S,AOUT18SEM,AOUT1863S2L33423440058,L334,AOUT1863S,
AOUT1863S,AOUT18SEM,AOUT1863S2L34721550054,L347,AOUT1863S,
AOUT1863S,AOUT18SEM,AOUT1863S2L3906230004,L39,AOUT1863S,
AOUT1863S,AOUT18SEM,AOUT1863S2L505210002,L5,AOUT1863S,
AOUT1863S,AOUT18SEM,AOUT1863S2L6813040028,L68,AOUT1863S,
AOUT1863S,AOUT18SEM,AOUT1863S2L7009220020,L70,AOUT1863S,
AOUT1863S,AOUT18SEM,AOUT1863S2L7206400006,L72,AOUT1863S,
AOUT1863S,AOUT18SEM,AOUT1863S2L9711040024,L97,AOUT1863S,
AOUT1863S,AOUT18SAM,AOUT1863S2S10716140318,S107,AOUT1863S,
AOUT1863S,AOUT18SAM,AOUT1863S2S10718140322,S107,AOUT1863S,
AOUT1863S,AOUT18SAM,AOUT1863S2S11719130324,S117,AOUT1863S,
AOUT1863S,AOUT18SAM,AOUT1863S2S12120080326,S121,AOUT1863S,
AOUT1863S,AOUT18SAM,AOUT1863S2S12421070328,S124,AOUT1863S,
AOUT1863S,AOUT18SAM,AOUT1863S2S13624040334,S136,AOUT1863S,
AOUT1863S,AOUT18SAM,AOUT1863S2S14525030336,S145,AOUT1863S,
AOUT1863S,AOUT18SAM,AOUT1863S2S15222040330,S152,AOUT1863S,
AOUT1863S,AOUT18SAM,AOUT1863S2S16126030338,S161,AOUT1863S,
AOUT1863S,AOUT18SAM,AOUT1863S2S16227010340,S162,AOUT1863S,
AOUT1863S,AOUT18SAM,AOUT1863S2S16623040332,S166,AOUT1863S,
AOUT1863S,AOUT18SAM,AOUT1863S2S2209090304,S22,AOUT1863S,
AOUT1863S,AOUT18SAM,AOUT1863S2S2810110306,S28,AOUT1863S,
AOUT1863S,AOUT18SAM,AOUT1863S2S3707070300,S37,AOUT1863S,
AOUT1863S,AOUT18SAM,AOUT1863S2S3808080302,S38,AOUT1863S,
AOUT1863S,AOUT18SAM,AOUT1863S2S4212130310,S42,AOUT1863S,
AOUT1863S,AOUT18SAM,AOUT1863S2S5414130314,S54,AOUT1863S,
AOUT1863S,AOUT18SAM,AOUT1863S2S5511110308,S55,AOUT1863S,
AOUT1863S,AOUT18SAM,AOUT1863S2S6813130312,S68,AOUT1863S,
AOUT1863S,AOUT18SAM,AOUT1863S2S6817140320,S68,AOUT1863S,
AOUT1863S,AOUT18SAM,AOUT1863S2S9315140316,S93,AOUT1863S,
AOUT1863S,AOUT18SEM,AOUT1863S4L26315260034,L263,AOUT1863S,
AOUT1865N,AOUT18DIM,AOUT1865N2D10520440527,D105,AOUT1865N,
AOUT1865N,AOUT18DIM,AOUT1865N2D10716450519,D107,AOUT1865N,
AOUT1865N,AOUT18DIM,AOUT1865N2D108430503,D1,AOUT1865N,
AOUT1865N,AOUT18DIM,AOUT1865N2D11715460517,D117,AOUT1865N,
AOUT1865N,AOUT18DIM,AOUT1865N2D11821440529,D118,AOUT1865N,
AOUT1865N,AOUT18DIM,AOUT1865N2D12323430533,D123,AOUT1865N,
AOUT1865N,AOUT18DIM,AOUT1865N2D12922440531,D129,AOUT1865N,
AOUT1865N,AOUT18DIM,AOUT1865N2D13724430535,D137,AOUT1865N,
AOUT1865N,AOUT18DIM,AOUT1865N2D14625420537,D146,AOUT1865N,
AOUT1865N,AOUT18DIM,AOUT1865N2D2109440505,D21,AOUT1865N,
AOUT1865N,AOUT18DIM,AOUT1865N2D2607420501,D26,AOUT1865N,
AOUT1865N,AOUT18DIM,AOUT1865N2D3712460511,D37,AOUT1865N,
AOUT1865N,AOUT18DIM,AOUT1865N2D610450507,D6,AOUT1865N,
AOUT1865N,AOUT18DIM,AOUT1865N2D6413460513,D64,AOUT1865N,
AOUT1865N,AOUT18DIM,AOUT1865N2D7714480515,D77,AOUT1865N,
AOUT1865N,AOUT18DIM,AOUT1865N2D8511450509,D85,AOUT1865N,
AOUT1865N,AOUT18DIM,AOUT1865N2D8717490521,D87,AOUT1865N,
AOUT1865N,AOUT18DIM,AOUT1865N2D9118470523,D91,AOUT1865N,
AOUT1865N,AOUT18DIM,AOUT1865N2D9319460525,D93,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L1010530021,L10,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L10712550029,L107,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L10811550025,L108,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L12414250035,L124,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L12717480061,L127,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L12813550033,L128,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L14007540009,L140,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L15814550037,L158,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L16917110055,L169,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L1706340003,L17,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L18115270039,L181,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L18718120065,L187,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L20813250031,L208,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L208550013,L2,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L21415560043,L214,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L21909550017,L219,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L22516340049,L225,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L22717360059,L227,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L2310230019,L23,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L24317000053,L243,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L24318460071,L243,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L25109230015,L251,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L25618000063,L256,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L28517240057,L285,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L28822220085,L288,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L29215460041,L292,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L30621220083,L306,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L31516100045,L315,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L32116220047,L321,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L32119210077,L321,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L33216480051,L332,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L33418240067,L334,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L34018570073,L340,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L34219450079,L342,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L34224210089,L342,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L34820220081,L348,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L35019090075,L350,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L35323220087,L353,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L36918340069,L369,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L4006590005,L40,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L6711180023,L67,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L6907310007,L69,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L8412250027,L84,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N2L9008230011,L90,AOUT1865N,
AOUT1865N,AOUT18SAM,AOUT1865N2S12020440327,S120,AOUT1865N,
AOUT1865N,AOUT18SAM,AOUT1865N2S12617460321,S126,AOUT1865N,
AOUT1865N,AOUT18SAM,AOUT1865N2S13724430335,S137,AOUT1865N,
AOUT1865N,AOUT18SAM,AOUT1865N2S14123430333,S141,AOUT1865N,
AOUT1865N,AOUT18SAM,AOUT1865N2S1510440307,S15,AOUT1865N,
AOUT1865N,AOUT18SAM,AOUT1865N2S15225420337,S152,AOUT1865N,
AOUT1865N,AOUT18SAM,AOUT1865N2S15519460325,S155,AOUT1865N,
AOUT1865N,AOUT18SAM,AOUT1865N2S15522440331,S155,AOUT1865N,
AOUT1865N,AOUT18SAM,AOUT1865N2S15818470323,S158,AOUT1865N,
AOUT1865N,AOUT18SAM,AOUT1865N2S16727070341,S167,AOUT1865N,
AOUT1865N,AOUT18SAM,AOUT1865N2S17121440329,S171,AOUT1865N,
AOUT1865N,AOUT18SAM,AOUT1865N2S17226320339,S172,AOUT1865N,
AOUT1865N,AOUT18SAM,AOUT1865N2S1913460313,S19,AOUT1865N,
AOUT1865N,AOUT18SAM,AOUT1865N2S3307440301,S33,AOUT1865N,
AOUT1865N,AOUT18SAM,AOUT1865N2S4508440303,S45,AOUT1865N,
AOUT1865N,AOUT18SAM,AOUT1865N2S7316470319,S73,AOUT1865N,
AOUT1865N,AOUT18SAM,AOUT1865N2S7409440305,S74,AOUT1865N,
AOUT1865N,AOUT18SAM,AOUT1865N2S7612460311,S76,AOUT1865N,
AOUT1865N,AOUT18SAM,AOUT1865N2S7911440309,S79,AOUT1865N,
AOUT1865N,AOUT18SAM,AOUT1865N2S8415470317,S84,AOUT1865N,
AOUT1865N,AOUT18SAM,AOUT1865N2S8514470315,S85,AOUT1865N,
AOUT1865N,AOUT18SEM,AOUT1865N3L3305360001,L33,AOUT1865N,
AOUT1865S,AOUT18DIM,AOUT1865S1D10521250528,D105,AOUT1865S,
AOUT1865S,AOUT18DIM,AOUT1865S1D10717280520,D107,AOUT1865S,
AOUT1865S,AOUT18DIM,AOUT1865S1D109270504,D1,AOUT1865S,
AOUT1865S,AOUT18DIM,AOUT1865S1D11716280518,D117,AOUT1865S,
AOUT1865S,AOUT18DIM,AOUT1865S1D11822250530,D118,AOUT1865S,
AOUT1865S,AOUT18DIM,AOUT1865S1D12923250532,D129,AOUT1865S,
AOUT1865S,AOUT18DIM,AOUT1865S1D15418270522,D154,AOUT1865S,
AOUT1865S,AOUT18DIM,AOUT1865S1D2110270506,D21,AOUT1865S,
AOUT1865S,AOUT18DIM,AOUT1865S1D2608260502,D26,AOUT1865S,
AOUT1865S,AOUT18DIM,AOUT1865S1D3707260500,D37,AOUT1865S,
AOUT1865S,AOUT18DIM,AOUT1865S1D3713270512,D37,AOUT1865S,
AOUT1865S,AOUT18DIM,AOUT1865S1D611270508,D6,AOUT1865S,
AOUT1865S,AOUT18DIM,AOUT1865S1D6414270514,D64,AOUT1865S,
AOUT1865S,AOUT18DIM,AOUT1865S1D8512270510,D85,AOUT1865S,
AOUT1865S,AOUT18DIM,AOUT1865S1D8715260516,D87,AOUT1865S,
AOUT1865S,AOUT18DIM,AOUT1865S1D9119270524,D91,AOUT1865S,
AOUT1865S,AOUT18DIM,AOUT1865S1D9320270526,D93,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L1011430054,L10,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L10713420062,L107,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L10812430058,L108,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L1207430022,L12,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L12415130068,L124,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L12507070010,L125,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L12814430066,L128,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L14008410038,L140,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L14907160012,L149,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L15815430070,L158,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L16709260044,L167,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L16907230014,L169,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L18116150072,L181,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L18407290016,L184,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L18608300036,L186,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L19008540040,L190,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L1906590008,L19,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L19607340018,L196,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L20807380020,L208,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L20814120064,L208,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L2105460002,L21,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L21910430050,L219,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L2311130052,L23,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L23209420046,L232,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L23507550026,L235,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L24317530080,L243,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L24908090032,L249,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L25110120048,L251,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L25618510084,L256,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L2708050030,L27,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L28518190082,L285,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L28823010096,L288,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L29216370074,L292,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L30622030094,L306,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L31517000076,L315,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L32117290078,L321,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L3306310004,L33,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L34220270090,L342,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L34225010100,L342,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L34821030092,L348,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L35019530088,L350,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L35324010098,L353,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L36919240086,L369,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L4007490024,L40,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L6608000028,L66,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L6712140056,L67,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L6908200034,L69,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L8413150060,L84,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L9009100042,L90,AOUT1865S,
AOUT1865S,AOUT18SEM,AOUT1865S1L9106470006,L91,AOUT1865S,
AOUT1865S,AOUT18SAM,AOUT1865S1S12021260328,S120,AOUT1865S,
AOUT1865S,AOUT18SAM,AOUT1865S1S12618270322,S126,AOUT1865S,
AOUT1865S,AOUT18SAM,AOUT1865S1S14124260334,S141,AOUT1865S,
AOUT1865S,AOUT18SAM,AOUT1865S1S1511290308,S15,AOUT1865S,
AOUT1865S,AOUT18SAM,AOUT1865S1S15520280326,S155,AOUT1865S,
AOUT1865S,AOUT18SAM,AOUT1865S1S15523260332,S155,AOUT1865S,
AOUT1865S,AOUT18SAM,AOUT1865S1S15819270324,S158,AOUT1865S,
AOUT1865S,AOUT18SAM,AOUT1865S1S17122260330,S171,AOUT1865S,
AOUT1865S,AOUT18SAM,AOUT1865S1S1914290314,S19,AOUT1865S,
AOUT1865S,AOUT18SAM,AOUT1865S1S3308270302,S33,AOUT1865S,
AOUT1865S,AOUT18SAM,AOUT1865S1S4509270304,S45,AOUT1865S,
AOUT1865S,AOUT18SAM,AOUT1865S1S4807260300,S48,AOUT1865S,
AOUT1865S,AOUT18SAM,AOUT1865S1S7317290320,S73,AOUT1865S,
AOUT1865S,AOUT18SAM,AOUT1865S1S7410290306,S74,AOUT1865S,
AOUT1865S,AOUT18SAM,AOUT1865S1S7613290312,S76,AOUT1865S,
AOUT1865S,AOUT18SAM,AOUT1865S1S7912290310,S79,AOUT1865S,
AOUT1865S,AOUT18SAM,AOUT1865S1S8416300318,S84,AOUT1865S,
AOUT1865S,AOUT18SAM,AOUT1865S1S8515300316,S85,AOUT1865S,
AOUT1866E,AOUT18DIM,AOUT1866E1D10515460532,D105,AOUT1866E,
AOUT1866E,AOUT18DIM,AOUT1866E1D10517150538,D105,AOUT1866E,
AOUT1866E,AOUT18DIM,AOUT1866E1D11518150542,D115,AOUT1866E,
AOUT1866E,AOUT18DIM,AOUT1866E1D11521140548,D115,AOUT1866E,
AOUT1866E,AOUT18DIM,AOUT1866E1D11720140546,D117,AOUT1866E,
AOUT1866E,AOUT18DIM,AOUT1866E1D1206120500,D12,AOUT1866E,
AOUT1866E,AOUT18DIM,AOUT1866E1D12123120552,D121,AOUT1866E,
AOUT1866E,AOUT18DIM,AOUT1866E1D12716460536,D127,AOUT1866E,
AOUT1866E,AOUT18DIM,AOUT1866E1D13519150544,D135,AOUT1866E,
AOUT1866E,AOUT18DIM,AOUT1866E1D13917450540,D139,AOUT1866E,
AOUT1866E,AOUT18DIM,AOUT1866E1D14922140550,D149,AOUT1866E,
AOUT1866E,AOUT18DIM,AOUT1866E1D1709480508,D17,AOUT1866E,
AOUT1866E,AOUT18DIM,AOUT1866E1D215170530,D2,AOUT1866E,
AOUT1866E,AOUT18DIM,AOUT1866E1D2311180514,D23,AOUT1866E,
AOUT1866E,AOUT18DIM,AOUT1866E1D2314190526,D23,AOUT1866E,
AOUT1866E,AOUT18DIM,AOUT1866E1D2512490520,D25,AOUT1866E,
AOUT1866E,AOUT18DIM,AOUT1866E1D2913190522,D29,AOUT1866E,
AOUT1866E,AOUT18DIM,AOUT1866E1D3207120502,D32,AOUT1866E,
AOUT1866E,AOUT18DIM,AOUT1866E1D4409170506,D44,AOUT1866E,
AOUT1866E,AOUT18DIM,AOUT1866E1D4412190518,D44,AOUT1866E,
AOUT1866E,AOUT18DIM,AOUT1866E1D4713490524,D47,AOUT1866E,
AOUT1866E,AOUT18DIM,AOUT1866E1D5208140504,D52,AOUT1866E,
AOUT1866E,AOUT18DIM,AOUT1866E1D5710180510,D57,AOUT1866E,
AOUT1866E,AOUT18DIM,AOUT1866E1D8016160534,D80,AOUT1866E,
AOUT1866E,AOUT18DIM,AOUT1866E1D8610480512,D86,AOUT1866E,
AOUT1866E,AOUT18DIM,AOUT1866E1D8711490516,D87,AOUT1866E,
AOUT1866E,AOUT18DIM,AOUT1866E1D9114480528,D91,AOUT1866E,
AOUT1866E,AOUT18SEM,AOUT1866E1L11213360030,L112,AOUT1866E,
AOUT1866E,AOUT18SEM,AOUT1866E1L11411050020,L114,AOUT1866E,
AOUT1866E,AOUT18SEM,AOUT1866E1L11415060036,L114,AOUT1866E,
AOUT1866E,AOUT18SEM,AOUT1866E1L11616310040,L116,AOUT1866E,
AOUT1866E,AOUT18SEM,AOUT1866E1L12606530004,L126,AOUT1866E,
AOUT1866E,AOUT18SEM,AOUT1866E1L13810350018,L138,AOUT1866E,
AOUT1866E,AOUT18SEM,AOUT1866E1L14713060028,L147,AOUT1866E,
AOUT1866E,AOUT18SEM,AOUT1866E1L16809350014,L168,AOUT1866E,
AOUT1866E,AOUT18SEM,AOUT1866E1L18414060032,L184,AOUT1866E,
AOUT1866E,AOUT18SEM,AOUT1866E1L18508350010,L185,AOUT1866E,
AOUT1866E,AOUT18SEM,AOUT1866E1L20610050016,L206,AOUT1866E,
AOUT1866E,AOUT18SEM,AOUT1866E1L21207300006,L212,AOUT1866E,
AOUT1866E,AOUT18SEM,AOUT1866E1L21709050012,L217,AOUT1866E,
AOUT1866E,AOUT18SEM,AOUT1866E1L23714360034,L237,AOUT1866E,
AOUT1866E,AOUT18SEM,AOUT1866E1L25315460038,L253,AOUT1866E,
AOUT1866E,AOUT18SEM,AOUT1866E1L26121140050,L261,AOUT1866E,
AOUT1866E,AOUT18SEM,AOUT1866E1L27622140052,L276,AOUT1866E,
AOUT1866E,AOUT18SEM,AOUT1866E1L28719240046,L287,AOUT1866E,
AOUT1866E,AOUT18SEM,AOUT1866E1L3112350026,L31,AOUT1866E,
AOUT1866E,AOUT18SEM,AOUT1866E1L32217320042,L322,AOUT1866E,
AOUT1866E,AOUT18SEM,AOUT1866E1L32823130054,L328,AOUT1866E,
AOUT1866E,AOUT18SEM,AOUT1866E1L35618300044,L356,AOUT1866E,
AOUT1866E,AOUT18SEM,AOUT1866E1L35920160048,L359,AOUT1866E,
AOUT1866E,AOUT18SEM,AOUT1866E1L3911350022,L39,AOUT1866E,
AOUT1866E,AOUT18SEM,AOUT1866E1L6208030008,L62,AOUT1866E,
AOUT1866E,AOUT18SEM,AOUT1866E1L7612050024,L76,AOUT1866E,
AOUT1866E,AOUT18SEM,AOUT1866E1L8206270002,L82,AOUT1866E,
AOUT1866E,AOUT18SAM,AOUT1866E1S10222100350,S102,AOUT1866E,
AOUT1866E,AOUT18SAM,AOUT1866E1S12823100352,S128,AOUT1866E,
AOUT1866E,AOUT18SAM,AOUT1866E1S13219110344,S132,AOUT1866E,
AOUT1866E,AOUT18SAM,AOUT1866E1S13317170338,S133,AOUT1866E,
AOUT1866E,AOUT18SAM,AOUT1866E1S13721100348,S137,AOUT1866E,
AOUT1866E,AOUT18SAM,AOUT1866E1S1406100300,S14,AOUT1866E,
AOUT1866E,AOUT18SAM,AOUT1866E1S1516180334,S15,AOUT1866E,
AOUT1866E,AOUT18SAM,AOUT1866E1S16920100346,S169,AOUT1866E,
AOUT1866E,AOUT18SAM,AOUT1866E1S1714190326,S17,AOUT1866E,
AOUT1866E,AOUT18SAM,AOUT1866E1S2409460308,S24,AOUT1866E,
AOUT1866E,AOUT18SAM,AOUT1866E1S3014490328,S30,AOUT1866E,
AOUT1866E,AOUT18SAM,AOUT1866E1S4607120302,S46,AOUT1866E,
AOUT1866E,AOUT18SAM,AOUT1866E1S4813480324,S48,AOUT1866E,
