stop_id,stop_code,stop_name,stop_lon,stop_lat,location_type,stop_display,stop_abribus
AOUT1842478,42478,Norman-Bethune / Daniel-Arnoldi [42478] ,-73.70563,45.609246,0,0,0
JUIN1842478,42478,Norman-Bethune / Daniel-Arnoldi [42478] ,-73.70563,45.609246,0,0,0
AOUT1842479,42479,Norman-Bethune / Ivan-Pavlov [42479] ,-73.70655,45.610379,0,0,0
JUIN1842479,42479,Norman-Bethune / Ivan-Pavlov [42479] ,-73.70655,45.610379,0,0,0
AOUT1842480,42480,Notre-Dame / 75e Avenue [42480] ,-73.74102,45.543553,0,1,1
JUIN1842480,42480,Notre-Dame / 75e Avenue [42480] ,-73.74102,45.543553,0,1,1
AOUT1842481,42481,Notre-Dame / Face Au 3870 [42481] ,-73.74784,45.541144,0,1,1
AOUT18CP42481,42481,Notre-Dame / Face Au 3870 [42481] ,-73.74784,45.541144,0,1,1
JUIN1842481,42481,Notre-Dame / Face Au 3870 [42481] ,-73.74784,45.541144,0,1,1
JUIN18CP42481,42481,Notre-Dame / Face Au 3870 [42481] ,-73.74784,45.541144,0,1,1
AOUT1842482,42482,Notre-Dame / Jarry [42482] ,-73.74917,45.540818,0,0,0
JUIN1842482,42482,Notre-Dame / Jarry [42482] ,-73.74917,45.540818,0,0,0
AOUT1842483,42483,Notre-Dame / Jarry [42483] ,-73.74955,45.540385,0,0,1
JUIN1842483,42483,Notre-Dame / Jarry [42483] ,-73.74955,45.540385,0,0,1
AOUT1842484,42484,Notre-Dame / 85e Avenue [42484] ,-73.75102,45.539734,0,0,0
JUIN1842484,42484,Notre-Dame / 85e Avenue [42484] ,-73.75102,45.539734,0,0,0
AOUT1842485,42485,Notre-Dame / 85e Avenue [42485] ,-73.75099,45.539419,0,0,0
JUIN1842485,42485,Notre-Dame / 85e Avenue [42485] ,-73.75099,45.539419,0,0,0
AOUT1842486,42486,Notre-Dame / Haifa [42486] ,-73.75239,45.539053,0,0,0
JUIN1842486,42486,Notre-Dame / Haifa [42486] ,-73.75239,45.539053,0,0,0
AOUT1842487,42487,Notre-Dame / Haifa [42487] ,-73.75259,45.538785,0,0,0
JUIN1842487,42487,Notre-Dame / Haifa [42487] ,-73.75259,45.538785,0,0,0
AOUT1842488,42488,Notre-Dame / Dover [42488] ,-73.75572,45.538374,0,0,0
JUIN1842488,42488,Notre-Dame / Dover [42488] ,-73.75572,45.538374,0,0,0
AOUT1842489,42489,Notre-Dame / Dover [42489] ,-73.75606,45.538058,0,0,0
JUIN1842489,42489,Notre-Dame / Dover [42489] ,-73.75606,45.538058,0,0,0
AOUT1842490,42490,Notre-Dame / 92e Avenue [42490] ,-73.75687,45.538137,0,0,0
JUIN1842490,42490,Notre-Dame / 92e Avenue [42490] ,-73.75687,45.538137,0,0,0
AOUT1842491,42491,Notre-Dame / Chomedey [42491] ,-73.73927,45.543916,0,1,1
AOUT18CP42491,42491,Notre-Dame / Chomedey [42491] ,-73.73927,45.543916,0,1,1
JUIN1842491,42491,Notre-Dame / Chomedey [42491] ,-73.73927,45.543916,0,1,1
JUIN18CP42491,42491,Notre-Dame / Chomedey [42491] ,-73.73927,45.543916,0,1,1
AOUT1842492,42492,Notre-Dame / 92e Avenue [42492] ,-73.75702,45.537867,0,0,0
JUIN1842492,42492,Notre-Dame / 92e Avenue [42492] ,-73.75702,45.537867,0,0,0
AOUT1842493,42493,Notre-Dame / élisabeth [42493] ,-73.75903,45.5377,0,0,0
JUIN1842493,42493,Notre-Dame / élisabeth [42493] ,-73.75903,45.5377,0,0,0
AOUT1842494,42494,Notre-Dame / élisabeth [42494] ,-73.75924,45.537421,0,0,0
JUIN1842494,42494,Notre-Dame / élisabeth [42494] ,-73.75924,45.537421,0,0,0
AOUT1842495,42495,Notre-Dame / Face Au 4557 [42495] ,-73.76274,45.536927,0,0,0
JUIN1842495,42495,Notre-Dame / Face Au 4557 [42495] ,-73.76274,45.536927,0,0,0
AOUT1842496,42496,Notre-Dame / Face Au 4540 [42496] ,-73.76256,45.53672,0,0,1
JUIN1842496,42496,Notre-Dame / Face Au 4540 [42496] ,-73.76256,45.53672,0,0,1
AOUT1842497,42497,Notre-Dame / 100e Avenue [42497] ,-73.76556,45.536274,0,0,0
JUIN1842497,42497,Notre-Dame / 100e Avenue [42497] ,-73.76556,45.536274,0,0,0
AOUT1842498,42498,Notre-Dame / 100e Avenue [42498] ,-73.76449,45.536336,0,0,0
AOUT18CP42498,42498,Notre-Dame / 100e Avenue [42498] ,-73.76449,45.536336,0,0,0
JUIN1842498,42498,Notre-Dame / 100e Avenue [42498] ,-73.76449,45.536336,0,0,0
JUIN18CP42498,42498,Notre-Dame / 100e Avenue [42498] ,-73.76449,45.536336,0,0,0
AOUT1842499,42499,Notre-Dame / 101e Avenue [42499] ,-73.76716,45.535648,0,0,0
JUIN1842499,42499,Notre-Dame / 101e Avenue [42499] ,-73.76716,45.535648,0,0,0
AOUT1842500,42500,Notre-Dame / 101e Avenue [42500] ,-73.76728,45.535351,0,0,0
JUIN1842500,42500,Notre-Dame / 101e Avenue [42500] ,-73.76728,45.535351,0,0,0
AOUT1842501,42501,Notre-Dame / Melville [42501] ,-73.76963,45.534697,0,0,0
JUIN1842501,42501,Notre-Dame / Melville [42501] ,-73.76963,45.534697,0,0,0
AOUT1842503,42503,Notre-Dame / Melville [42503] ,-73.76972,45.5344,0,0,1
JUIN1842503,42503,Notre-Dame / Melville [42503] ,-73.76972,45.5344,0,0,1
AOUT1842504,42504,Notre-Dame / Châtelaine [42504] ,-73.77298,45.533322,0,0,0
JUIN1842504,42504,Notre-Dame / Châtelaine [42504] ,-73.77298,45.533322,0,0,0
AOUT1842505,42505,Notre-Dame / Châtelaine [42505] ,-73.77321,45.533051,0,0,0
JUIN1842505,42505,Notre-Dame / Châtelaine [42505] ,-73.77321,45.533051,0,0,0
AOUT1842506,42506,Notre-Dame / Face Au 5090 [42506] ,-73.77607,45.532774,0,0,0
JUIN1842506,42506,Notre-Dame / Face Au 5090 [42506] ,-73.77607,45.532774,0,0,0
AOUT1842507,42507,Notre-Dame / Face Au 5090 [42507] ,-73.77567,45.532604,0,0,1
JUIN1842507,42507,Notre-Dame / Face Au 5090 [42507] ,-73.77567,45.532604,0,0,1
AOUT1842508,42508,Notre-Dame / Clarendon [42508] ,-73.77821,45.532391,0,0,1
JUIN1842508,42508,Notre-Dame / Clarendon [42508] ,-73.77821,45.532391,0,0,1
AOUT1842509,42509,Notre-Dame / Clarendon [42509] ,-73.77854,45.532093,0,1,1
AOUT18CP42509,42509,Notre-Dame / Clarendon [42509] ,-73.77854,45.532093,0,1,1
JUIN1842509,42509,Notre-Dame / Clarendon [42509] ,-73.77854,45.532093,0,1,1
JUIN18CP42509,42509,Notre-Dame / Clarendon [42509] ,-73.77854,45.532093,0,1,1
AOUT1842510,42510,Notre-Dame / 75e Avenue [42510] ,-73.74191,45.543056,0,1,1
JUIN1842510,42510,Notre-Dame / 75e Avenue [42510] ,-73.74191,45.543056,0,1,1
AOUT1842511,42511,Notre-Dame / Wilfrid-Laurier [42511] ,-73.74392,45.542537,0,0,1
JUIN1842511,42511,Notre-Dame / Wilfrid-Laurier [42511] ,-73.74392,45.542537,0,0,1
AOUT1842512,42512,Notre-Dame / Wilfrid-Laurier [42512] ,-73.7434,45.542559,0,0,1
JUIN1842512,42512,Notre-Dame / Wilfrid-Laurier [42512] ,-73.7434,45.542559,0,0,1
AOUT1842513,42513,Notre-Dame / 80e Avenue [42513] ,-73.74528,45.542086,0,0,1
JUIN1842513,42513,Notre-Dame / 80e Avenue [42513] ,-73.74528,45.542086,0,0,1
AOUT1842514,42514,Notre-Dame / 80e Avenue [42514] ,-73.74583,45.541748,0,0,1
JUIN1842514,42514,Notre-Dame / 80e Avenue [42514] ,-73.74583,45.541748,0,0,1
AOUT1842515,42515,Notre-Dame / Chomedey [42515] ,-73.73967,45.544094,0,0,1
AOUT18CP42515,42515,Notre-Dame / Chomedey [42515] ,-73.73967,45.544094,0,0,1
JUIN1842515,42515,Notre-Dame / Chomedey [42515] ,-73.73967,45.544094,0,0,1
JUIN18CP42515,42515,Notre-Dame / Chomedey [42515] ,-73.73967,45.544094,0,0,1
AOUT1842516,42516,Notre-Dame / Curé-Labelle [42516] ,-73.74835,45.541215,0,0,1
AOUT18CP42516,42516,Notre-Dame / Curé-Labelle [42516] ,-73.74835,45.541215,0,0,1
JUIN1842516,42516,Notre-Dame / Curé-Labelle [42516] ,-73.74835,45.541215,0,0,1
JUIN18CP42516,42516,Notre-Dame / Curé-Labelle [42516] ,-73.74835,45.541215,0,0,1
AOUT1842517,42517,Notre-Dame-De-Fatima / De Brouage [42517] ,-73.68375,45.581272,0,0,0
JUIN1842517,42517,Notre-Dame-De-Fatima / De Brouage [42517] ,-73.68375,45.581272,0,0,0
AOUT1842518,42518,Notre-Dame-De-Fatima / Face Au 506 [42518] ,-73.68258,45.579987,0,0,0
JUIN1842518,42518,Notre-Dame-De-Fatima / Face Au 506 [42518] ,-73.68258,45.579987,0,0,0
AOUT1842519,42519,Notre-Dame-De-Fatima / Face Au 509 [42519] ,-73.68234,45.579997,0,0,0
JUIN1842519,42519,Notre-Dame-De-Fatima / Face Au 509 [42519] ,-73.68234,45.579997,0,0,0
AOUT1842520,42520,Notre-Dame-De-Fatima / De Metz [42520] ,-73.68078,45.578364,0,0,0
JUIN1842520,42520,Notre-Dame-De-Fatima / De Metz [42520] ,-73.68078,45.578364,0,0,0
AOUT1842521,42521,Notre-Dame-De-Fatima / De Metz [42521] ,-73.68075,45.57858,0,0,1
JUIN1842521,42521,Notre-Dame-De-Fatima / De Metz [42521] ,-73.68075,45.57858,0,0,1
AOUT1842522,42522,Notre-Dame-De-Fatima / Kirouac [42522] ,-73.69112,45.587865,0,0,0
JUIN1842522,42522,Notre-Dame-De-Fatima / Kirouac [42522] ,-73.69112,45.587865,0,0,0
AOUT1842523,42523,Notre-Dame-De-Fatima / Fernand-Séguin [42523] ,-73.68837,45.585188,0,0,1
JUIN1842523,42523,Notre-Dame-De-Fatima / Fernand-Séguin [42523] ,-73.68837,45.585188,0,0,1
AOUT1842524,42524,Notre-Dame-De-Fatima / Fernand-Séguin [42524] ,-73.68806,45.585143,0,0,0
AOUT18CP42524,42524,Notre-Dame-De-Fatima / Fernand-Séguin [42524] ,-73.68806,45.585143,0,0,0
JUIN1842524,42524,Notre-Dame-De-Fatima / Fernand-Séguin [42524] ,-73.68806,45.585143,0,0,0
JUIN18CP42524,42524,Notre-Dame-De-Fatima / Fernand-Séguin [42524] ,-73.68806,45.585143,0,0,0
AOUT1842525,42525,Notre-Dame-De-Fatima / D'anjou [42525] ,-73.68631,45.583347,0,0,0
JUIN1842525,42525,Notre-Dame-De-Fatima / D'anjou [42525] ,-73.68631,45.583347,0,0,0
AOUT1842526,42526,Notre-Dame-De-Fatima / D'anjou [42526] ,-73.68598,45.583257,0,0,0
JUIN1842526,42526,Notre-Dame-De-Fatima / D'anjou [42526] ,-73.68598,45.583257,0,0,0
AOUT1842527,42527,Notre-Dame-De-Fatima / Taschereau [42527] ,-73.68545,45.582547,0,0,0
JUIN1842527,42527,Notre-Dame-De-Fatima / Taschereau [42527] ,-73.68545,45.582547,0,0,0
AOUT1842528,42528,Notre-Dame-De-Fatima / Taschereau [42528] ,-73.68511,45.582494,0,0,0
JUIN1842528,42528,Notre-Dame-De-Fatima / Taschereau [42528] ,-73.68511,45.582494,0,0,0
AOUT1842529,42529,Notre-Dame-De-Fatima / De Brouage [42529] ,-73.6841,45.581335,0,0,0
JUIN1842529,42529,Notre-Dame-De-Fatima / De Brouage [42529] ,-73.6841,45.581335,0,0,0
AOUT18CP42530,42530,Des Oiseaux / Curé-Labelle [42530] ,-73.78562,45.591732,0,0,1
JUIN18CP42530,42530,Des Oiseaux / Curé-Labelle [42530] ,-73.78562,45.591732,0,0,1
AOUT1842531,42531,Des Oiseaux / De L'aiglon [42531] ,-73.77488,45.590754,0,0,0
JUIN1842531,42531,Des Oiseaux / De L'aiglon [42531] ,-73.77488,45.590754,0,0,0
AOUT1842532,42532,Des Oiseaux / Des Cygnes [42532] ,-73.78189,45.586986,0,0,0
JUIN1842532,42532,Des Oiseaux / Des Cygnes [42532] ,-73.78189,45.586986,0,0,0
AOUT1842533,42533,Des Oiseaux / Des Bergeronnettes [42533] ,-73.77577,45.588938,0,0,0
JUIN1842533,42533,Des Oiseaux / Des Bergeronnettes [42533] ,-73.77577,45.588938,0,0,0
AOUT1842534,42534,Des Oiseaux / Du Gerfaut [42534] ,-73.77857,45.586203,0,0,0
JUIN1842534,42534,Des Oiseaux / Du Gerfaut [42534] ,-73.77857,45.586203,0,0,0
AOUT1842535,42535,Des Oiseaux / De L'engoulevent [42535] ,-73.77658,45.587285,0,0,0
JUIN1842535,42535,Des Oiseaux / De L'engoulevent [42535] ,-73.77658,45.587285,0,0,0
AOUT1842536,42536,Des Oiseaux / De L'engoulevent [42536] ,-73.77661,45.586946,0,0,0
JUIN1842536,42536,Des Oiseaux / De L'engoulevent [42536] ,-73.77661,45.586946,0,0,0
AOUT1842537,42537,Des Oiseaux / Du Rouge-Gorge [42537] ,-73.77835,45.586459,0,0,0
JUIN1842537,42537,Des Oiseaux / Du Rouge-Gorge [42537] ,-73.77835,45.586459,0,0,0
AOUT1842538,42538,Des Oiseaux / Des Bergeronnettes [42538] ,-73.77565,45.588652,0,0,0
JUIN1842538,42538,Des Oiseaux / Des Bergeronnettes [42538] ,-73.77565,45.588652,0,0,0
AOUT1842539,42539,Des Oiseaux / Des Cygnes [42539] ,-73.78153,45.586875,0,0,0
JUIN1842539,42539,Des Oiseaux / Des Cygnes [42539] ,-73.78153,45.586875,0,0,0
AOUT1842540,42540,Des Oiseaux / De L'aiglon [42540] ,-73.77478,45.590508,0,0,0
JUIN1842540,42540,Des Oiseaux / De L'aiglon [42540] ,-73.77478,45.590508,0,0,0
AOUT18CP42541,42541,Des Oiseaux / Curé-Labelle [42541] ,-73.78586,45.591887,0,0,0
JUIN18CP42541,42541,Des Oiseaux / Curé-Labelle [42541] ,-73.78586,45.591887,0,0,0
AOUT1842542,42542,Des Oiseaux / Du Rouge-Gorge [42542] ,-73.78103,45.588394,0,0,1
JUIN1842542,42542,Des Oiseaux / Du Rouge-Gorge [42542] ,-73.78103,45.588394,0,0,1
AOUT1842543,42543,Des Oiseaux / Des Pintades [42543] ,-73.77372,45.591453,0,0,0
JUIN1842543,42543,Des Oiseaux / Des Pintades [42543] ,-73.77372,45.591453,0,0,0
AOUT1842544,42544,Des Oiseaux / Des Rossignols [42544] ,-73.77234,45.591914,0,0,0
JUIN1842544,42544,Des Oiseaux / Des Rossignols [42544] ,-73.77234,45.591914,0,0,0
AOUT1842545,42545,Des Oiseaux / De La Volière (ouest) [42545] ,-73.78247,45.592022,0,0,1
JUIN1842545,42545,Des Oiseaux / De La Volière (ouest) [42545] ,-73.78247,45.592022,0,0,1
AOUT1842546,42546,Des Oiseaux / De La Volière (ouest) [42546] ,-73.78206,45.592055,0,0,0
JUIN1842546,42546,Des Oiseaux / De La Volière (ouest) [42546] ,-73.78206,45.592055,0,0,0
AOUT1842547,42547,Des Oiseaux / Des Tourterelles [42547] ,-73.7807,45.590361,0,0,0
JUIN1842547,42547,Des Oiseaux / Des Tourterelles [42547] ,-73.7807,45.590361,0,0,0
AOUT1842548,42548,Des Oiseaux / Des Tourterelles [42548] ,-73.78039,45.590309,0,0,0
JUIN1842548,42548,Des Oiseaux / Des Tourterelles [42548] ,-73.78039,45.590309,0,0,0
AOUT1842549,42549,Des Oiseaux / Du Rouge-Gorge [42549] ,-73.78113,45.588669,0,0,0
JUIN1842549,42549,Des Oiseaux / Du Rouge-Gorge [42549] ,-73.78113,45.588669,0,0,0
AOUT1842550,42550,Des Oiseaux / Des Pintades [42550] ,-73.7736,45.591725,0,0,0
JUIN1842550,42550,Des Oiseaux / Des Pintades [42550] ,-73.7736,45.591725,0,0,0
AOUT1842551,42551,Olivier-Chauveau / De Châtillon [42551] ,-73.7543,45.618858,0,0,0
JUIN1842551,42551,Olivier-Chauveau / De Châtillon [42551] ,-73.7543,45.618858,0,0,0
AOUT1842552,42552,Olivier-Chauveau / Thibault [42552] ,-73.75481,45.620467,0,0,0
JUIN1842552,42552,Olivier-Chauveau / Thibault [42552] ,-73.75481,45.620467,0,0,0
AOUT1842553,42553,Olivier-Chauveau / Du Valais [42553] ,-73.75212,45.615794,0,0,0
JUIN1842553,42553,Olivier-Chauveau / Du Valais [42553] ,-73.75212,45.615794,0,0,0
AOUT1842554,42554,Olivier-Chauveau / De Châtillon [42554] ,-73.75399,45.618714,0,0,0
JUIN1842554,42554,Olivier-Chauveau / De Châtillon [42554] ,-73.75399,45.618714,0,0,0
AOUT1842555,42555,Olivier-Chauveau / De Corinthe [42555] ,-73.75037,45.614016,0,0,0
JUIN1842555,42555,Olivier-Chauveau / De Corinthe [42555] ,-73.75037,45.614016,0,0,0
AOUT1842556,42556,Olivier-Chauveau / Du Valais [42556] ,-73.75176,45.615678,0,0,0
JUIN1842556,42556,Olivier-Chauveau / Du Valais [42556] ,-73.75176,45.615678,0,0,0
AOUT1842557,42557,Olivier-Chauveau / De Corinthe [42557] ,-73.75003,45.613945,0,0,0
JUIN1842557,42557,Olivier-Chauveau / De Corinthe [42557] ,-73.75003,45.613945,0,0,0
AOUT1842558,42558,Des Prairies / Brien [42558] ,-73.70736,45.546867,0,0,1
JUIN1842558,42558,Des Prairies / Brien [42558] ,-73.70736,45.546867,0,0,1
AOUT1842561,42561,Du Parc / Bégin [42561] ,-73.66512,45.607953,0,0,0
JUIN1842561,42561,Du Parc / Bégin [42561] ,-73.66512,45.607953,0,0,0
AOUT1842562,42562,Du Parc / Lesage [42562] ,-73.66726,45.609732,0,1,1
JUIN1842562,42562,Du Parc / Lesage [42562] ,-73.66726,45.609732,0,1,1
AOUT1842565,42565,Du Parc / Morin [42565] ,-73.65965,45.603174,0,0,0
JUIN1842565,42565,Du Parc / Morin [42565] ,-73.65965,45.603174,0,0,0
AOUT1842566,42566,Du Parc / Morin [42566] ,-73.6599,45.603237,0,0,0
JUIN1842566,42566,Du Parc / Morin [42566] ,-73.6599,45.603237,0,0,0
AOUT1842567,42567,Du Parc / François-Foucault [42567] ,-73.66249,45.605735,0,0,0
JUIN1842567,42567,Du Parc / François-Foucault [42567] ,-73.66249,45.605735,0,0,0
AOUT1842568,42568,Du Parc / François-Foucault [42568] ,-73.66276,45.605824,0,0,0
JUIN1842568,42568,Du Parc / François-Foucault [42568] ,-73.66276,45.605824,0,0,0
AOUT1842569,42569,Du Parc / Bégin [42569] ,-73.66489,45.607936,0,0,0
JUIN1842569,42569,Du Parc / Bégin [42569] ,-73.66489,45.607936,0,0,0
AOUT1842570,42570,Du Parc-Des-érables / Des Terrasses [42570] ,-73.76699,45.633685,0,0,0
JUIN1842570,42570,Du Parc-Des-érables / Des Terrasses [42570] ,-73.76699,45.633685,0,0,0
AOUT1842571,42571,Du Parc-Des-érables / Amyot [42571] ,-73.76908,45.639271,0,0,0
JUIN1842571,42571,Du Parc-Des-érables / Amyot [42571] ,-73.76908,45.639271,0,0,0
AOUT1842572,42572,Du Parc-Des-érables / Amyot [42572] ,-73.76922,45.639186,0,0,0
JUIN1842572,42572,Du Parc-Des-érables / Amyot [42572] ,-73.76922,45.639186,0,0,0
AOUT1842573,42573,Des Patriotes / De Manthet [42573] ,-73.78036,45.607369,0,0,0
JUIN1842573,42573,Des Patriotes / De Manthet [42573] ,-73.78036,45.607369,0,0,0
AOUT1842574,42574,Des Patriotes / Du Roi-Du-Nord [42574] ,-73.78076,45.609527,0,0,0
JUIN1842574,42574,Des Patriotes / Du Roi-Du-Nord [42574] ,-73.78076,45.609527,0,0,0
AOUT1842575,42575,Des Patriotes / Du Roi-Du-Nord [42575] ,-73.78098,45.609707,0,0,1
JUIN1842575,42575,Des Patriotes / Du Roi-Du-Nord [42575] ,-73.78098,45.609707,0,0,1
AOUT1842576,42576,Des Patriotes / Je-Me-Souviens [42576] ,-73.78134,45.611794,0,0,0
JUIN1842576,42576,Des Patriotes / Je-Me-Souviens [42576] ,-73.78134,45.611794,0,0,0
AOUT1842577,42577,Des Patriotes / Je-Me-Souviens [42577] ,-73.78156,45.612009,0,0,1
JUIN1842577,42577,Des Patriotes / Je-Me-Souviens [42577] ,-73.78156,45.612009,0,0,1
AOUT1842578,42578,Des Patriotes / Nadon [42578] ,-73.78225,45.61504,0,0,0
JUIN1842578,42578,Des Patriotes / Nadon [42578] ,-73.78225,45.61504,0,0,0
AOUT1842579,42579,Des Patriotes / Nadon [42579] ,-73.7824,45.615129,0,0,0
JUIN1842579,42579,Des Patriotes / Nadon [42579] ,-73.7824,45.615129,0,0,0
AOUT18CP42580,42580,Des Patriotes / Sainte-Rose [42580] ,-73.78267,45.616504,0,0,0
JUIN18CP42580,42580,Des Patriotes / Sainte-Rose [42580] ,-73.78267,45.616504,0,0,0
AOUT1842581,42581,Des Perron / Face Au 640 [42581] ,-73.74726,45.631912,0,0,0
JUIN1842581,42581,Des Perron / Face Au 640 [42581] ,-73.74726,45.631912,0,0,0
AOUT1842582,42582,Des Perron / Face à L'église Ste-Béatrice [42582] ,-73.7475,45.63201,0,0,0
JUIN1842582,42582,Des Perron / Face à L'église Ste-Béatrice [42582] ,-73.7475,45.63201,0,0,0
AOUT1842583,42583,Les érables / Les Peupliers [42583] ,-73.88107,45.53177,0,0,0
JUIN1842583,42583,Les érables / Les Peupliers [42583] ,-73.88107,45.53177,0,0,0
AOUT18CP42584,42584,Pie-Ix / De Castille [42584] ,-73.63716,45.590948,0,0,0
JUIN18CP42584,42584,Pie-Ix / De Castille [42584] ,-73.63716,45.590948,0,0,0
AOUT1842585,42585,Des Prairies / Face Au 23 [42585] ,-73.67845,45.556976,0,0,0
JUIN1842585,42585,Des Prairies / Face Au 23 [42585] ,-73.67845,45.556976,0,0,0
AOUT1842586,42586,Des Prairies / Conrad [42586] ,-73.68677,45.552805,0,0,0
JUIN1842586,42586,Des Prairies / Conrad [42586] ,-73.68677,45.552805,0,0,0
AOUT1842587,42587,Des Prairies / De L'anse-Bleue [42587] ,-73.68786,45.552399,0,0,0
JUIN1842587,42587,Des Prairies / De L'anse-Bleue [42587] ,-73.68786,45.552399,0,0,0
AOUT1842588,42588,Des Prairies / De L'anse-Bleue [42588] ,-73.6884,45.552092,0,0,0
JUIN1842588,42588,Des Prairies / De L'anse-Bleue [42588] ,-73.6884,45.552092,0,0,0
AOUT1842589,42589,Des Prairies / Face Au 151 [42589] ,-73.6905,45.55189,0,0,0
JUIN1842589,42589,Des Prairies / Face Au 151 [42589] ,-73.6905,45.55189,0,0,0
AOUT1842590,42590,Des Prairies / Face Au 157 [42590] ,-73.69096,45.551773,0,0,0
JUIN1842590,42590,Des Prairies / Face Au 157 [42590] ,-73.69096,45.551773,0,0,0
AOUT1842591,42591,Des Prairies / Face Au 227 [42591] ,-73.6958,45.551729,0,0,0
JUIN1842591,42591,Des Prairies / Face Au 227 [42591] ,-73.6958,45.551729,0,0,0
AOUT1842592,42592,Des Prairies / Face Au 228 [42592] ,-73.696,45.551602,0,0,0
JUIN1842592,42592,Des Prairies / Face Au 228 [42592] ,-73.696,45.551602,0,0,0
AOUT1842593,42593,Des Prairies / Du Crochet [42593] ,-73.69929,45.550697,0,0,0
JUIN1842593,42593,Des Prairies / Du Crochet [42593] ,-73.69929,45.550697,0,0,0
AOUT1842594,42594,Des Prairies / Du Crochet [42594] ,-73.69944,45.550525,0,0,0
JUIN1842594,42594,Des Prairies / Du Crochet [42594] ,-73.69944,45.550525,0,0,0
AOUT1842595,42595,Des Prairies / Du Pacifique [42595] ,-73.70075,45.549902,0,0,0
JUIN1842595,42595,Des Prairies / Du Pacifique [42595] ,-73.70075,45.549902,0,0,0
AOUT1842597,42597,Des Prairies / Du Pacifique [42597] ,-73.70111,45.549554,0,0,1
JUIN1842597,42597,Des Prairies / Du Pacifique [42597] ,-73.70111,45.549554,0,0,1
AOUT1842598,42598,Des Prairies / Laval [42598] ,-73.70284,45.548999,0,0,0
JUIN1842598,42598,Des Prairies / Laval [42598] ,-73.70284,45.548999,0,0,0
AOUT1842599,42599,Des Prairies / Laval [42599] ,-73.70297,45.54881,0,0,0
JUIN1842599,42599,Des Prairies / Laval [42599] ,-73.70297,45.54881,0,0,0
AOUT1842600,42600,Des Prairies / Du Bon-Pasteur [42600] ,-73.70566,45.547761,0,0,0
JUIN1842600,42600,Des Prairies / Du Bon-Pasteur [42600] ,-73.70566,45.547761,0,0,0
AOUT1842601,42601,Des Prairies / Du Bon-Pasteur [42601] ,-73.70581,45.547581,0,0,0
JUIN1842601,42601,Des Prairies / Du Bon-Pasteur [42601] ,-73.70581,45.547581,0,0,0
AOUT1842602,42602,Des Prairies / Brien [42602] ,-73.70728,45.547074,0,0,0
JUIN1842602,42602,Des Prairies / Brien [42602] ,-73.70728,45.547074,0,0,0
AOUT1842603,42603,Des Prairies / Dussault [42603] ,-73.70903,45.54591,0,0,0
JUIN1842603,42603,Des Prairies / Dussault [42603] ,-73.70903,45.54591,0,0,0
AOUT1842604,42604,Des Prairies / Dussault [42604] ,-73.70915,45.545694,0,0,0
JUIN1842604,42604,Des Prairies / Dussault [42604] ,-73.70915,45.545694,0,0,0
AOUT18CP42605,42605,Des Prairies / Giroux [42605] ,-73.71062,45.544971,0,0,0
JUIN18CP42605,42605,Des Prairies / Giroux [42605] ,-73.71062,45.544971,0,0,0
AOUT1842606,42606,Des Prairies / Talbot [42606] ,-73.68063,45.555659,0,0,0
JUIN1842606,42606,Des Prairies / Talbot [42606] ,-73.68063,45.555659,0,0,0
AOUT18CP42607,42607,Des Prairies / Giroux [42607] ,-73.71074,45.544764,0,0,0
JUIN18CP42607,42607,Des Prairies / Giroux [42607] ,-73.71074,45.544764,0,0,0
AOUT1842608,42608,Des Prairies / Verdi [42608] ,-73.71184,45.544195,0,0,0
JUIN1842608,42608,Des Prairies / Verdi [42608] ,-73.71184,45.544195,0,0,0
AOUT1842609,42609,Des Prairies / Aubry [42609] ,-73.71198,45.543936,0,0,0
JUIN1842609,42609,Des Prairies / Aubry [42609] ,-73.71198,45.543936,0,0,0
AOUT1842610,42610,Des Prairies / Clermont [42610] ,-73.71316,45.543095,0,0,0
JUIN1842610,42610,Des Prairies / Clermont [42610] ,-73.71316,45.543095,0,0,0
AOUT1842611,42611,Des Prairies / Clermont [42611] ,-73.7133,45.542789,0,0,0
JUIN1842611,42611,Des Prairies / Clermont [42611] ,-73.7133,45.542789,0,0,0
AOUT1842612,42612,Des Prairies / Micro [42612] ,-73.71567,45.541462,0,0,0
JUIN1842612,42612,Des Prairies / Micro [42612] ,-73.71567,45.541462,0,0,0
AOUT1842613,42613,Des Prairies / Micro [42613] ,-73.71593,45.541281,0,0,0
JUIN1842613,42613,Des Prairies / Micro [42613] ,-73.71593,45.541281,0,0,0
AOUT1842614,42614,Des Prairies / Armand-Frappier [42614] ,-73.71762,45.540909,0,0,1
JUIN1842614,42614,Des Prairies / Armand-Frappier [42614] ,-73.71762,45.540909,0,0,1
AOUT1842615,42615,Des Prairies / Armand-Frappier [42615] ,-73.71822,45.540647,0,0,1
JUIN1842615,42615,Des Prairies / Armand-Frappier [42615] ,-73.71822,45.540647,0,0,1
AOUT1842616,42616,Des Prairies / Daniel-Johnson [42616] ,-73.72156,45.539885,0,0,0
JUIN1842616,42616,Des Prairies / Daniel-Johnson [42616] ,-73.72156,45.539885,0,0,0
AOUT1842617,42617,Des Prairies / Talbot [42617] ,-73.68053,45.555544,0,0,0
JUIN1842617,42617,Des Prairies / Talbot [42617] ,-73.68053,45.555544,0,0,0
